楽曲ID,難易度ID,ID_DifN,ノーツ数,譜面再生時間,累計基礎係数,s1係数,s2係数,s3係数,s4係数,s5係数,s6係数,s外係数,s6前s外係数,s1始点,s1終点,s2始点,s2終点,s3始点,s3終点,s4始点,s4終点,s5始点,s5終点,s6始点,s6終点,SF始点,SF終点,平均スコア,最小スコア,最大スコア,s6前スコア,ポイント
541,5,541_5,1043,111.25,942.9,44.876,43.066,52.156,41.275,40.275,65.796,767.645,575.214,161,212,265,314,365,413,466,510,557,602,862,916,837,939,3490569.22,3485315.35,3493798.059,2693242.6,367.7269133
542,1,542_1,221,126.31579,153.1,4,4.3,7,5,3.03,9.5445,131.443,97.918,10,13,33,39,46,52,76,80,104,115,184,192,182,202,2697903.833,2689072.137,2704530.941,2001998.371,326.7722615
542,2,542_2,321,126.31579,228.5,9,7.1,4.9,11.11,4.949,22.95,182.636,137.168,21,29,48,55,69,81,112,122,165,177,258,272,255,285,2976107.19,2965662.291,2984171.46,2062227.922,345.7555494
542,3,542_3,621,126.31579,554.1,17.4,24.947,16.605,31.62,22.763,43.6275,447.538,328.615,37,57,137,164,198,216,270,290,359,392,527,554,521,582,3169705.419,3159538.404,3177686.296,2343798.958,358.9657815
542,4,542_4,921,126.31579,965.2,37,42.521,33.252,48.5,51.66,67.7355,786.763,596.541,63,92,161,191,236,273,376,406,503,538,779,811,771,862,3344044.617,3337273.945,3350922.966,2570330.739,370.861868
542,5,542_5,1021,126.31579,1034.3,37.3,47.187,36.843,38.584,46.306,52.905,888.415,697.787,50,95,182,219,271,315,412,452,565,601,871,908,861,962,3248259.437,3243808.105,3251588.682,2598184.618,364.325938
543,1,543_1,461,128.4552,235.2,4,6.049,9.706,4.59,10.886,14.832,207.368,124.178,39,42,90,131,187,201,243,269,288,319,331,345,328,373,2761521.831,2750513.489,2770486.157,1839422.16,331.1132544
543,2,543_2,617,128.4552,445.9,15,6.06,19.788,5.562,22.384,29.952,381.5735,272.538,54,68,118,159,217,239,305,340,397,417,451,471,444,504,2835373.564,2821991.031,2848802.063,2041883.279,336.1525491
543,3,543_3,871,128.4552,672,25.301,7.344,32.651,6.24,28.77,44.997,598.55,391.18,96,121,206,259,313,348,445,486,557,580,629,659,616,702,2938606.709,2925295.681,2953997.321,2017589.732,343.1966931
543,4,543_4,1299,130.58854,1286.8,44.945,33.578,54.01,32.029,46.41,112.815,1126.1835,765.571,149,192,304,368,460,518,654,708,799,840,913,973,903,1030,3255190.513,3248924.004,3261250.614,2212337.937,364.7988821
543,5,543_5,1493,130.58854,1755.6,49.095,36.349,87.15,51.36,57.343,148.5,1558.77,1068.94,163,210,366,409,519,581,736,793,896,942,1037,1099,1021,1169,3288894.276,3277665.3,3296778.46,2249614.276,367.0986682
543,6,543_6,2357,130.58854,2366,67.591,10.08,100.156,84.26,73.15,164.67,2228.735,1341.145,243,312,519,595,775,865,1138,1212,1378,1466,1584,1692,1561,1794,3205674.105,3195419.624,3221050.842,2080365.191,361.4201154
544,1,544_1,312,117.17647,153.7,6.7,4.4,7.3,6.767,3.03,11.169,125.787,79.394,22,31,41,57,77,86,110,119,175,177,206,214,204,234,2886815.003,2879624.177,2897575.537,1999130.918,327.9501649
544,2,544_2,410,117.17647,267.9,12.8,5.6,11.514,12.928,5.712,20.5485,224.8675,151.139,16,34,58,86,114,128,149,167,206,234,311,324,307,346,2999000.836,2990272.095,3010184.719,2107999.73,335.3412316
544,3,544_3,577,117.17647,628,38.1,21.21,24.947,38.862,23.69,35.1,498.769,309.718,28,47,116,130,172,200,232,251,302,318,436,461,429,485,3186695.469,3175534.085,3195797.991,2357704.004,347.7069956
544,4,544_4,828,117.17647,1022.7,58.6,40.924,45.186,63.448,35.36,71.391,807.971,517.439,46,79,174,209,253,290,340,373,465,488,604,645,594,676,3409151.019,3398719.637,3418396.473,2490381.373,362.3628907
544,5,544_5,1134,117.17647,1287,73,55.386,69.731,77.386,44.808,111.294,1009.8315,616.037,46,96,222,260,334,388,454,501,598,638,836,891,826,938,3650187.965,3642527.881,3660686.796,2565750.253,378.2429718
545,1,545_1,239,113.33333,110,3,2.7,6.4,6.464,4.949,9.18,86.885,56.591,10,12,32,58,82,90,109,117,125,137,203,208,200,222,3079271.065,3067904.71,3091872.576,2170634.665,340.6296231
545,2,545_2,297,113.33333,200.8,7,4.4,11,11.11,6.565,18.36,160.797,102.657,18,24,47,63,84,94,125,135,148,167,220,230,215,243,3132752.812,3121539.154,3144233.972,2132024.92,344.1531265
545,3,545_3,489,113.33333,488.2,26.7,9.393,16.695,16.83,23.766,37.9095,395.159,284.243,60,85,128,157,185,203,236,254,275,298,392,409,384,430,3085748.836,3074389.338,3097586.739,2245871.513,341.0563939
545,4,545_4,901,113.33333,796.1,30.805,14.371,29.742,31.236,30.898,73.878,663.7625,470.938,116,144,199,231,270,305,375,412,460,501,676,721,660,750,3185081.901,3181442.631,3194488.1,2202142.364,347.60069
545,5,545_5,975,113.33333,928,41.915,22.542,43.672,43.68,46.62,76.8795,740.9775,526.943,104,143,214,260,306,347,424,463,508,544,709,754,682,776,3381812.704,3376478.691,3392770.636,2463583.719,360.5617782
546,1,546_1,263,104.78873,132.2,4.4,5,4.7,4.444,14.0895,7.242,103.331,93.641,6,13,50,53,79,89,114,121,156,167,210,242,154,179,3121567.749,3091031.753,3133139.412,2688048.336,337.2837955
546,2,546_2,382,104.78873,224.7,8.5,8.565,8.08,9.792,21.879,3.811,186.803,163.834,29,41,99,111,156,181,213,226,269,285,326,362,267,304,3071236.076,3045372.638,3081701.516,2807013.416,334.0270402
546,3,546_3,686,104.78873,432.8,24.7,27.454,12.874,32.012,28.7385,11.388,347.9375,304.9215,48,81,163,218,300,331,400,423,484,505,579,646,481,547,3383188.036,3372476.803,3400115.71,3060505.182,354.212167
546,4,546_4,952,104.78873,682.6,42.775,34.782,33.6,46.725,59.049,8.64,540.769,474.974,62,111,240,293,386,442,534,579,664,704,824,899,657,751,3555199.639,3540377.789,3566077.998,3312582.408,365.3423296
546,5,546_5,958,104.78873,891.9,55.027,54.772,30.888,49.968,81.5055,17.82,708.4375,623.5295,83,133,282,328,432,490,589,622,668,715,826,887,663,758,3586727.293,3567764.135,3603981.648,3295021.629,367.3823543
547,1,547_1,147,94.69388,97.6,3,4.4,5,3.7,9.9,7.373,69.403,54.96,5,7,13,29,35,39,44,53,82,93,123,131,80,93,3199582.945,3173069.068,3214520.788,2537955.467,329.8834072
547,2,547_2,278,94.69388,197.9,10.7,6,7,6.363,14.241,14.586,150.449,113.117,16,32,52,57,88,94,114,131,169,190,234,248,166,192,3107131.028,3090050.026,3117437.561,2371793.035,324.1187582
547,3,547_3,522,94.69388,401.6,12.6,27.773,20.46,19.819,39.552,21.424,298.861,245.722,38,64,99,139,183,222,266,304,356,379,448,471,352,402,3502142.443,3477813.536,3520686.959,2961400.329,348.7488817
547,4,547_4,721,94.69388,633,25.3,28.179,34.986,41.818,52.572,33.178,465.791,378.194,43,78,131,172,245,281,319,353,430,480,601,641,422,493,3527166.299,3510346.565,3540270.741,2964224.141,350.3091928
547,5,547_5,816,96.32653,861.4,30.5,41.411,32.239,61.71,64.26,43.698,665.836,527.641,43,84,146,201,288,335,392,444,526,565,682,726,517,596,3503134.613,3486848.608,3517085.069,2902683.156,348.8107464
548,1,548_1,230,121.71429,103.9,2,3.2,5,3.2,2.02,9.5445,88.205,65.414,6,7,29,42,57,61,87,100,108,109,186,193,183,204,2829297.4,2818849.904,2836695.376,1963752.506,329.9493551
548,2,548_2,350,120,229,9,4.6,11.11,11.413,10.1,23.04,185.291,120.019,15,23,64,91,118,128,154,167,188,197,293,305,287,320,3228460.409,3221696.174,3240325.649,2175740.618,356.7167568
548,3,548_3,486,120,420,17,18.1,24.24,13.342,16.728,47.1225,327.504,238.216,28,44,78,96,131,148,199,230,266,285,365,385,357,404,3376732.307,3367751.464,3383533.196,2352046.648,366.6596959
548,4,548_4,792,120,643,23.7,24.644,31.416,18.849,31.824,59.466,530.151,360.923,45,74,123,150,207,238,332,388,453,482,624,654,611,688,3373382.316,3366567.87,3380841.364,2352548.747,366.4350494
548,5,548_5,876,120,841.8,36.5,31.007,46.716,43.3,28.227,79.29,671.89,458.2,52,86,154,193,261,300,368,404,471,507,683,724,668,754,3511496.003,3503216.962,3519301.444,2477191.088,375.6967908
548,6,548_6,989,120,966.1,31.6,56.098,38.32,41.6,31.69,90.201,780.019,543.26,53,89,173,221,290,332,406,439,499,530,730,783,712,805,3415930.339,3405280.528,3422638.661,2406493.102,369.2882698
549,1,549_1,282,116,131.6,3,3.6,7.3,3.03,10.251,7.14,105.532,92.578,18,20,26,52,81,90,129,131,205,217,259,265,202,228,2901997.614,2879195.976,2915272.704,2434350.402,328.9504311
549,2,549_2,346,116,235,9,9.3,13.13,9.09,17.442,9.27,183.491,165.26,31,39,51,75,101,113,157,165,277,291,319,327,271,304,3086702.849,3071302.845,3094768.807,2728694.134,341.1192465
549,3,549_3,579,116,544,19.1,27.775,27.371,19.38,33.384,31.5,429.286,386.341,70,89,119,141,166,187,246,282,447,469,513,540,440,496,3203131.93,3193753.151,3211787.438,2722272.097,348.7898684
549,4,549_4,875,116,976.3,26.274,40.905,44.982,61.09,76.956,66.49,752.895,667.409,86,121,164,199,245,281,383,420,634,676,763,813,620,707,3511033.988,3492134.611,3527614.808,2930613.635,369.0751804
549,5,549_5,1003,116,1094.2,37.774,47.838,59.078,76.448,86.991,64.3,830.171,745.962,114,154,204,249,280,339,469,522,757,800,900,947,744,840,3653368.669,3636488.805,3669217.543,3141075.227,378.4525241
553,1,553_1,212,121.71429,112.1,5,3.2,5,2,2,7.878,96.3875,68.594,2,6,22,35,45,49,75,76,99,100,177,183,175,194,2751369.991,2741462.502,2760515.365,1965203.281,324.7236347
553,2,553_2,293,121.71429,208.5,5,8,11,5.05,9.292,16.983,170.426,127.331,12,16,45,52,76,86,118,122,138,148,234,245,231,259,3007678.826,2997268.893,3017024.079,2197869.837,341.9114036
553,3,553_3,689,121.71429,577.6,15,24.846,20.196,28.222,17.992,38.223,493.324,367.305,35,49,151,187,227,253,343,364,428,447,586,609,581,649,3058758.804,3050612.346,3066074.377,2299349.06,345.3367669
553,4,553_4,963,121.71429,901.7,34,38.22,39.758,24.544,36.737,60.102,761.3045,574.1425,10,43,198,248,320,359,447,483,567,626,804,844,796,891,3220357.893,3216196.617,3227379.737,2443972.565,356.1734116
553,5,553_5,1024,121.71429,1167.6,23.2,55.59,57.68,41.783,66.922,102.5925,948.2955,717.647,29,62,206,256,329,378,476,522,595,645,857,903,850,950,3471661.974,3460776.304,3486604.503,2562154.477,373.0255676
554,1,554_1,248,123.2,132.1,8,3.1,3,9.09,7.171,6.88,105.635,89.539,31,35,51,54,92,94,138,143,160,166,185,210,135,157,3006691.443,2991629.755,3023213.441,2517441.021,344.8438329
554,2,554_2,416,123.2,270.4,9.3,8.181,19.998,18.666,18.849,5.253,213.071,198.073,59,90,129,137,179,194,282,295,327,341,379,393,278,317,3161858.354,3148918.018,3179771.445,2957902.531,355.3404181
554,3,554_3,798,123.2,620,35.754,15.402,29.355,37.0125,18.126,26.001,521.2595,467.3315,115,170,243,275,367,383,541,569,619,652,715,749,534,612,3115496.06,3103748.453,3129110.168,2716484.746,352.2041453
554,4,554_4,961,123.2,1079.2,57.57,42.988,56.576,86.178,46.652,54.108,840.683,745.582,128,178,276,315,421,455,622,669,743,783,845,888,611,706,3474276.972,3458344.203,3484582.739,3008642.214,376.4746187
554,5,554_5,1142,123.2,1379.5,57.454,50.47,67.62,119.652,77.33,64.35,1128.0565,1012.7765,165,223,337,377,503,573,787,828,897,937,1010,1061,775,888,3618825.896,3597874.754,3631949.77,3171080.943,386.2529282
554,6,554_6,1429,124.8,1752.5,104.196,62.4,74.438,163.5,101.2,94.6,1390.4225,1231.9125,191,260,409,457,592,659,921,980,1086,1141,1238,1314,905,1045,3759724.997,3736932.679,3776374.123,3250295.457,395.784338
556,1,556_1,190,126.57534,118.5,3,4.4,6.3,6.3,9.5445,4.04,92.8125,83.2175,14,16,22,38,58,66,80,88,148,156,174,177,145,163,2975878.315,2958273.378,2991526.333,2655328.095,345.7399321
556,2,556_2,465,126.57534,222.6,3,10.403,12.221,12.221,18.849,4.841,183.685,168.398,32,61,108,120,145,157,181,193,313,326,372,400,308,352,3086397.655,3066406.655,3108562.947,2848682.436,353.2812518
556,3,556_3,675,126.57534,462.4,9.999,18.412,16.218,16.377,28.665,34.97,384.169,339.765,106,132,184,203,251,274,315,338,508,525,587,607,500,564,3124444.183,3110637.736,3135134.892,2510906.784,355.8773678
556,4,556_4,840,126.57534,675.5,19.089,22.308,20.927,25.078,44.52,32.1,575.353,510.508,122,148,198,227,288,320,392,417,617,651,736,769,601,684,3078069.438,3062170.137,3085951.985,2621790.92,352.7129734
556,5,556_5,999,126.57534,1001.8,25.381,30.723,43.03,33.643,61.722,56.728,861.901,751.405,169,203,264,303,379,416,478,520,774,804,889,922,761,859,3210848.162,3196057.908,3220591.389,2661695.654,361.7731687
557,1,557_1,145,121.875,104.7,4.5,2,2,7.95,2,8.08,85.113,68.044,8,15,24,25,38,39,82,89,98,99,119,122,80,93,2849006.187,2825138.791,2860497.897,2154758.523,331.2710032
557,2,557_2,231,121.875,190.7,7.7,5.3,7.3,9.5445,8.08,13.553,146.913,123.659,12,23,45,52,68,77,129,146,165,172,197,204,127,149,2960032.794,2953722.672,2967146.035,2346543.443,338.7163168
557,3,557_3,520,121.875,525,15.9,17.372,22.323,32.754,27.76,34.632,419.8605,351.0875,56,76,131,149,187,209,304,323,381,405,444,463,297,348,3180204.28,3168123.239,3190218.908,2567941.1,353.4807576
557,4,557_4,780,121.875,828.2,23.011,22.523,40.596,63.492,53.025,48.336,649.623,531.606,71,102,171,195,251,287,416,456,542,581,655,681,406,482,3383802.212,3364249.519,3400720.883,2773844.47,367.1337954
557,5,557_5,895,121.875,934.7,38.352,41.412,49.955,78.75,51.516,40.446,723.3245,642.0645,86,122,203,238,303,343,516,551,654,695,768,796,504,592,3527435.649,3509752.195,3538453.369,3101337.528,376.7656847
558,1,558_1,229,120,133,3,3,6.4,6.4,3.1,10.908,108.885,78.913,6,8,12,14,18,27,49,58,93,96,156,163,152,172,2819332.936,2808519.982,2826720.003,2000895.212,326.3927187
558,2,558_2,377,120,240.1,11,11,12.1,12.211,3.952,18.513,188.4815,148.236,10,20,31,41,60,72,100,112,175,213,275,286,270,305,3080828.757,3074311.333,3094779.372,2358936.112,343.7744997
558,3,558_3,592,120,392.7,23.1,23.12,16.261,16.422,12.36,31.512,304.769,231.94,34,57,80,102,135,160,218,243,336,372,451,469,441,498,3310767.876,3301425.094,3320459.359,2519646.617,359.0586882
558,4,558_4,918,120,710.9,39.2,33.936,34.884,37.448,29.733,66.2865,542.217,410.143,39,76,118,171,226,270,372,418,563,616,715,760,700,791,3562136.569,3557994.364,3566952.428,2662989.177,375.7673131
558,5,558_5,927,120,919.7,58.2,46.662,42.942,57.056,45.675,80.25,675.522,515.618,38,85,135,180,228,273,374,416,550,595,704,753,690,781,3719476.502,3712679.157,3725170.374,2858917.36,386.225791
558,6,558_6,1346,120,1301.7,79.01,66.862,58.504,58.79,50.249,117.645,1031.9355,740.5455,40,101,172,238,307,366,500,557,752,837,1006,1067,982,1117,3683843.697,3675352.808,3690444.413,2703776.659,383.8572575
561,1,561_1,227,126.85714,133.2,4.3,3.6,2,5.05,8.0295,5.1,116.909,101.303,22,33,48,65,88,89,101,105,159,166,203,207,156,177,2705354.416,2690464.125,2717370.169,2304765.038,327.2806543
561,2,561_2,317,126.85714,262.2,13,8,5.9,11.514,17.607,11.628,209.768,181.616,9,17,43,50,67,80,112,126,188,204,280,294,183,213,2937086.45,2921982.771,2950642.089,2504413.724,343.0929578
561,3,561_3,562,126.85714,528.5,19.6,27.562,19.392,22.746,31.827,23.31,421.962,361.377,17,37,91,115,157,177,220,242,355,377,503,522,345,400,3108573.566,3099045.668,3115408.807,2652908.167,354.7944315
561,4,561_4,913,126.85714,879.9,31.4,41.612,25.5,30.41,55.014,37.152,730.083,651.029,18,48,162,197,262,295,356,407,585,631,813,850,567,658,3134466.045,3120842.915,3143557.854,2715729.873,356.5612125
561,5,561_5,1057,126.85714,1158.3,44.2,49.83,50.882,45.968,76.122,62.13,938.535,809.887,38,77,189,231,309,355,425,470,679,728,936,980,659,763,3394787.405,3382823.976,3400907.068,2853759.312,374.324317
561,6,561_6,1404,126.85714,1625.1,67.72,55.193,50.128,62.268,108.5625,75.79,1396.876,1238.256,49,107,272,321,430,489,595,650,891,949,1228,1293,868,1006,3341072.169,3325644.708,3349829.315,2864692.548,370.6590421
562,1,562_1,291,121.30435,131,3.7,3.03,7.07,3.03,3.57,12.24,113.767,84.952,58,67,118,120,135,141,176,178,205,230,255,261,253,280,2938058.255,2925668.003,2943821.441,2053856.734,337.24273
562,2,562_2,382,121.30435,288.9,8.3,13.13,12.423,9.18,4.488,37.5435,238.1145,185.945,74,83,134,142,158,172,225,230,291,298,326,340,323,360,3189887.325,3181075.535,3200514.715,2135670.885,354.1300912
562,3,562_3,652,121.30435,613.4,29.391,26.418,18.282,18.72,16.76,66.6225,504.929,401.694,129,152,231,256,296,327,402,416,499,508,554,578,551,615,3247656.818,3239216.268,3253617.083,2308141.513,358.0040455
562,4,562_4,917,121.30435,884.2,38.624,37.08,39,24.36,27.387,110.16,733.286,569.362,186,235,335,362,413,446,536,556,691,725,805,838,800,890,3536470.351,3531465.285,3543826.826,2431573.891,377.3715412
562,5,562_5,1187,121.30435,1174.4,41.988,43.896,50.19,37.524,38.526,107.58,1008.009,795.324,192,246,368,416,501,559,649,700,897,932,1024,1082,1016,1133,3386587.279,3382227.011,3389779.277,2481619.562,367.3205587
562,6,562_6,1503,121.30435,1430,52.467,32.13,76.54,35.64,37.4,163.35,1246.841,963.371,238,324,526,566,657,718,854,882,1119,1173,1295,1360,1284,1431,3476413.191,3462593.285,3484286.976,2386388.16,373.3441787
564,1,564_1,227,92.72727,75.9,2,2,3.3,3.6,8.0295,4.564,61.2505,55.7525,10,11,15,16,27,41,53,70,130,137,184,210,126,147,3162224.067,3131451.427,3178975.809,2705768.797,327.5539712
564,2,564_2,228,92.72727,184.3,4.1,8.4,10.201,12.322,19.8465,13.362,130.428,118.188,42,64,78,89,101,110,120,131,168,179,210,221,160,181,3452759.76,3423969.705,3476387.135,2919331.677,345.6697262
564,3,564_3,301,92.72727,324.7,12.2,13,17.362,16.766,35.802,25.704,229.509,211.556,46,57,73,83,100,115,130,149,203,221,269,286,191,221,3526907.517,3497521.012,3542218.626,2961200.687,350.2930569
564,4,564_4,403,92.72727,452.6,18.4,19.3,25.755,33.633,38.556,31.415,318.967,300.112,38,54,77,94,115,138,153,181,265,290,355,386,252,292,3601144.682,3583556.256,3615635.838,3102420.165,354.9219625
564,5,564_5,408,92.72727,554.6,13,14,25,27.27,49.623,58.916,401.749,368.001,33,45,63,76,87,96,107,117,212,253,344,391,194,232,3520897.602,3493980.18,3538707.158,2744987.812,349.9183211
565,1,565_1,151,116.25,91.8,2,2,2,8.25,5.553,5.555,72.082,57.74,6,7,13,14,20,21,65,74,99,108,119,128,61,75,2937394.473,2908675.635,2952599.631,2349074.589,331.2824594
565,2,565_2,288,116.25,216.7,5.1,11.4,5.4,11.211,13.352,7.548,174.949,142.615,14,19,39,52,69,77,132,151,190,202,226,245,126,154,2910391.519,2898033.08,2924423.782,2465006.293,329.5034412
565,3,565_3,553,116.25,417.2,10.2,19.594,16.322,30.282,21.486,34.32,319.1835,260.5835,57,86,127,149,191,207,307,328,382,407,458,479,295,348,3303516.006,3287689.739,3317997.601,2577371.898,355.4034074
565,4,565_4,691,116.25,650.5,13.652,28.381,19.278,61.278,41.74,40.435,518.362,442.592,71,107,155,183,233,259,389,418,482,510,561,601,377,446,3448796.064,3419980.394,3470249.399,2864541.72,364.9747995
565,5,565_5,788,116.25,823.7,29.4,35.754,25.296,50.544,48.51,51.94,660.587,570.767,52,84,148,186,248,279,442,474,562,597,661,697,428,505,3380135.669,3368435.808,3391367.192,2792277.51,360.4512911
566,1,566_1,204,96,125,4,5.4,4,4.7,18.6345,6.767,93.6695,81.3975,24,27,36,53,76,79,86,96,125,135,164,176,123,142,3325335.186,3276956.04,3344587.251,2858782.348,337.7244292
566,2,566_2,317,96,239.7,11.5,8.01,13.13,12.524,32.13,16.32,176.484,152.804,44,55,94,101,141,149,176,198,244,256,287,300,241,271,3635314.62,3596769.633,3655877.159,3073625.415,357.0525586
566,3,566_3,738,96,448.9,20.7,23.634,24.473,26.421,42.969,27.772,317.8375,277.5655,61,93,160,192,265,311,374,428,485,531,625,664,479,547,3546535.313,3526817.519,3557126.084,3023967.082,351.5169077
566,4,566_4,820,96,724.7,38.498,50.552,40.582,32.509,68.973,45.328,533.152,461.227,74,119,199,237,332,379,455,506,581,616,697,755,575,656,3762544.792,3742480.004,3775830.071,3204931.198,364.9857341
566,5,566_5,1003,96,976.2,58.356,51.408,61.778,47.67,95.6565,84.957,688.9255,587.3765,78,129,230,273,389,445,542,593,700,747,849,916,694,794,3990225.817,3969556.787,4002056.052,3252129.882,379.1823156
567,1,567_1,330,126.14422,129.5,3,3,3,12.5745,7.676,3.75,110.317,85.572,29,31,39,41,62,64,108,117,147,159,186,213,105,136,2931974.414,2900705.781,2947721.139,2468116.9,339.7894457
567,2,567_2,502,126.14422,228.6,7,13,13.13,22.95,14.29,3.811,179.36,140.177,27,33,64,76,114,126,222,235,288,301,365,392,217,265,3321156.427,3298618.006,3339750.961,2947844.205,366.1164642
567,3,567_3,656,126.14422,402.9,19.3,19.51,24.644,38.25,27.03,3.885,304.782,249.285,24,45,78,101,150,177,279,297,400,418,504,531,272,335,3379975.986,3361130.622,3391962.386,3095547.475,370.0954344
567,4,567_4,826,126.14422,598.6,24.3,29.795,35.617,44.7765,30.796,17.575,473.2605,390.2605,36,62,102,135,190,233,382,410,481,514,598,637,371,453,3380535.194,3367928.606,3390334.873,2963530.895,370.1332631
567,5,567_5,903,126.14422,847.1,30.3,28.583,39.576,48.516,29.68,45.047,699.4765,495.9725,54,95,161,191,256,291,456,485,604,631,736,766,446,536,3234949.494,3224420.497,3241046.421,2481221.668,360.2848187
569,1,569_1,262,110.66667,127.8,3,3.7,11.4,8.383,9.09,7.07,97.198,83.153,24,26,36,45,71,83,106,115,143,150,182,188,69,94,3259687.115,3238401.998,3281980.443,2767958.849,349.368394
569,2,569_2,474,110.66667,271.9,7,11.022,22.8045,12.24,15.91,20.394,210.707,183.922,62,68,89,113,185,205,247,258,291,306,350,381,182,228,3329807.959,3309457.908,3345851.279,2727556.88,353.9468726
