楽曲ID,難易度ID,ID_DifN,ノーツ数,譜面再生時間,累計基礎係数,s1係数,s2係数,s3係数,s4係数,s5係数,s6係数,s外係数,s6前s外係数,s1始点,s1終点,s2始点,s2終点,s3始点,s3終点,s4始点,s4終点,s5始点,s5終点,s6始点,s6終点,SF始点,SF終点,平均スコア,最小スコア,最大スコア,s6前スコア,ポイント
447,4,447_4,1392,139.2,1200.9,48.756,48.314,47.894,83.2995,70.85,62.48,985.2655,856.2355,201,251,392,444,494,549,745,798,937,990,1140,1191,732,870,3492627.852,3478844.057,3500483.471,2972970.183,390.8539497
447,5,447_5,1486,139.2,1409.5,47.98,60.606,57.174,110.04,75.77,81.4,1153.471,1016.411,183,234,392,447,498,551,793,846,990,1042,1208,1273,780,926,3558117.804,3539706.31,3569717.858,3014662.894,395.4382463
447,6,447_6,1794,139.2,1876.4,59.814,63.648,61.508,167.469,122.76,85.47,1580.6735,1329.8735,187,240,413,496,576,663,871,952,1148,1233,1494,1574,855,1034,3591047.055,3563820.873,3606180.845,3055859.425,397.7432939
448,1,448_1,408,147.31034,148.1,5.4,7,6.444,15.27,9.588,6.867,117.156,101.164,9,26,72,78,99,108,199,208,239,251,294,306,196,234,3368434.094,3342603.227,3383624.335,2929332.386,391.7946821
448,2,448_2,595,147.31034,284.2,21.2,14.14,12.444,35.6895,14.48,14.664,203.487,176.791,16,63,156,168,210,223,318,337,395,415,465,486,314,372,3636999.15,3603431.496,3654569.874,3180792.238,411.0681743
448,3,448_3,956,147.31034,654.6,54.2,32.421,24.507,35.724,31.588,41.088,486.8775,352.4255,36,67,144,192,290,330,456,500,606,649,745,776,440,532,3442069.083,3425127.31,3453337.886,2714190.158,397.0790754
448,4,448_4,1259,147.31034,914.2,33.2,49.399,39.683,79.977,49.147,68.79,710.827,569.547,48,87,183,234,373,414,612,660,792,840,956,1011,595,719,3717714.078,3697711.024,3731315.23,2970961.71,416.8606574
448,5,448_5,1352,147.31034,1279.3,81.7,52.428,50.336,87.687,77.071,76.34,1000.777,810.257,44,94,213,266,412,460,693,752,890,942,1057,1114,675,808,3660136.289,3649740.3,3672111.398,3013909.254,412.7286043
448,6,448_6,1812,147.31034,1343.9,37.572,51.984,52.62,93.537,85.91,81.73,1130.485,906.415,103,175,377,444,650,714,966,1035,1229,1306,1446,1519,940,1119,3612521.172,3595745.349,3626901.386,2915717.863,409.3115194
449,1,449_1,579,157.40087,192.8,7.3,6.565,5.508,14.3685,6.407,4.16,171.4175,125.2495,70,97,130,149,244,270,327,338,387,403,439,442,325,380,2872512.763,2854515.388,2881231.046,2370964.797,362.0444604
449,2,449_2,729,157.40087,310.4,7.777,6.222,5.587,19.5,10.92,6.36,292.5575,227.1705,118,149,223,256,381,407,470,495,542,564,611,614,466,536,2737763.067,2719557.612,2747961.342,2276753.574,352.215659
449,3,449_3,1109,157.40087,591.9,10.908,8.874,7.529,46.11,34.942,8.79,543.864,403.832,113,157,264,296,488,523,618,674,774,803,880,915,608,716,2886294.128,2857845.22,2904197.781,2401425.948,363.0496894
449,4,449_4,1437,157.40087,1194.1,26.058,27.398,4.226,85.386,69.324,16.39,1114.7855,819.1055,154,186,315,351,588,624,730,782,912,971,1081,1144,714,856,2985677.464,2959371.066,3008039.792,2468694.299,370.2988268
449,5,449_5,1460,157.40087,1457.9,14.996,24.724,29.68,110.2785,82.734,12.65,1361.1965,1021.1865,165,221,370,416,632,651,733,801,960,1026,1138,1166,717,861,3004852.58,2976154.487,3024446.071,2539050.801,371.6974823
449,6,449_6,2500,157.40087,2077.5,31.561,52.188,7.26,121.77,117.81,31.02,1996.596,1491.366,242,307,575,656,1107,1171,1368,1466,1694,1796,1959,2061,1344,1594,3007210.263,2985537.845,3028401.557,2474081.432,371.8694544
450,1,450_1,303,122.42424,173.1,5.7,5.5,10.1,11.11,10.019,14.229,131.182,92.043,11,22,60,87,104,112,152,160,185,202,244,255,242,271,3233453.394,3223415.774,3245735.471,2400536.468,357.0515806
450,2,450_2,478,122.42424,288,10.7,14.1,16.16,14.076,17.304,18.483,218.982,158.491,35,60,97,110,162,176,246,266,307,326,392,419,389,435,3227410.699,3220792.087,3235172.231,2510705.265,356.6463645
450,3,450_3,725,122.42424,719.9,28.381,25.35,31.722,33.99,36.4,37.365,591.808,450.852,107,132,186,210,275,295,369,397,457,481,613,645,608,679,3131370.984,3126414.437,3136803.657,2492287.124,350.2060542
450,4,450_4,986,122.42424,1108.9,44.44,44.88,52.733,36.75,54.166,63.474,913.804,727.77,138,175,249,290,377,410,536,567,633,668,799,844,791,886,3225985.456,3220860.081,3231754.184,2580097.848,356.5507894
450,5,450_5,1198,122.42424,1452.7,52.52,51.967,66.922,59.38,75.57,105.912,1200.987,940.367,141,185,286,339,460,505,652,702,798,847,987,1045,978,1097,3392059.013,3385246.399,3397097.668,2613889.709,367.6874868
450,6,450_6,1403,122.42424,1537.1,53.52,54.178,70.42,55.907,104.858,118.14,1272.638,967.168,177,234,342,395,557,607,766,816,918,983,1156,1210,1144,1283,3495906.642,3480494.201,3503256.71,2655199.052,374.6513866
451,1,451_1,194,119.34426,132.1,4.7,4,4,4,12.9,8.08,102.364,68.125,7,17,45,48,55,58,65,68,81,94,135,142,79,97,3001337.794,2973048.169,3011788.437,2242447.419,341.4861815
451,2,451_2,428,119.34426,189.8,8.6,8,6.767,5.757,18.36,7.253,161.116,116.523,13,26,57,64,104,125,150,179,233,244,277,311,231,272,3209378.802,3183210.852,3223043.1,2606634.616,355.4371667
451,3,451_3,696,119.34426,624.3,20.5,24.24,17.978,41.82,38.934,25.376,513.0305,363.1085,37,58,102,123,167,191,235,264,349,373,459,500,339,407,3129673.58,3114569.906,3141961.441,2489151.348,350.0922283
451,4,451_4,978,119.34426,1019.1,31.3,45.753,47.48,52.175,89.46,47.294,820.9435,570.2155,52,85,139,182,259,304,369,413,541,584,715,763,530,625,3463637.077,3441939.315,3478136.459,2749557.41,372.4874275
451,5,451_5,1197,119.34426,1245,29.3,58.8,62.83,69.82,97.206,65.17,1010.2485,698.0215,59,99,169,222,318,373,453,512,659,706,884,933,645,762,3549691.953,3531827.983,3567695.958,2772815.686,378.2581663
452,1,452_1,236,116.17834,106.4,4,4,5.4,13.029,5.05,5.06,78.6465,73.4245,9,12,17,20,39,56,124,136,190,193,198,201,122,143,3267321.239,3233196.406,3282759.286,2917297.765,356.1707647
452,2,452_2,370,116.17834,278.6,18,10,13.13,25.3485,10.76,18.54,203.143,179.144,26,39,55,64,102,123,195,214,284,305,326,339,189,224,3346236.626,3324279.196,3360205.74,2813920.204,361.4163169
452,3,452_3,699,116.17834,613.4,29.511,18.079,26.316,46.35,40.766,46.436,465.545,396.009,73,102,150,184,255,287,366,385,481,524,579,625,360,428,3453715.788,3437735.9,3468958.029,2805370.154,368.56052
452,4,452_4,917,116.17834,883.5,47.47,27.948,36.05,73.05,46.694,48.372,701.7255,606.1555,113,160,222,261,322,365,499,535,665,709,775,829,489,579,3500385.307,3481475.501,3515099.931,2969191.628,371.6626704
452,5,452_5,1014,116.17834,928,49.49,45.696,47.666,75.7425,28.891,32.335,748.2335,662.1005,124,173,242,293,362,407,572,613,779,816,873,921,559,659,3471099.19,3453461.231,3485657.988,3086938.784,369.716005
454,1,454_1,198,123.2,103.1,4,8,6,4.527,3.939,11.0595,74.789,51.155,13,16,39,45,61,64,92,118,130,141,152,161,151,168,3363761.123,3347993.984,3373066.851,2389876.304,365.7898636
454,2,454_2,417,123.2,249.3,9.1,18.18,13.534,10.812,3.876,24.102,190.381,138.434,58,67,104,116,151,173,208,232,260,270,306,323,304,343,3240773.86,3222923.1,3258680.933,2338494.754,357.5424824
454,3,454_3,663,123.2,481.5,22.08,18.242,10.537,17.098,11.024,44.472,405.693,282.823,87,108,182,207,259,312,367,397,434,448,485,508,482,546,3063743.354,3055244.88,3071780.024,2089333.112,345.6710249
454,4,454_4,927,123.2,680.5,29.694,35.343,19.581,24.726,16.527,56.3355,568.054,393.578,142,174,267,305,371,430,492,529,592,628,701,741,694,785,3218374.96,3208183.444,3227475.063,2269493.95,356.0404385
454,5,454_5,1176,123.2,856.4,36.148,60.049,40.532,22.048,13.499,89.685,703.1925,469.999,181,221,337,392,470,540,635,680,764,808,888,933,882,997,3508731.712,3488951.197,3526424.712,2370758.459,375.5114207
455,1,455_1,141,118.95652,89.2,3.7,3,3.7,2,7.95,6.06,67.894,50.32,8,17,28,30,48,57,68,69,77,84,106,110,76,89,2999639.036,2976162.668,3014351.906,2309125.135,338.3777712
455,2,455_2,229,118.95652,150.6,4.6,8,5.9,8.08,5.6055,10.16,111.9215,89.4615,20,38,58,65,82,95,109,115,139,158,198,206,135,155,2983121.047,2975207.28,2991000.755,2347550.776,337.2798108
455,3,455_3,597,118.95652,376.5,12.311,18.18,13.749,15.81,20.394,22.096,302.683,241.848,79,102,142,159,198,224,266,284,368,400,483,512,362,419,3111692.829,3104030.352,3118636.52,2490544.922,345.8260528
455,4,455_4,844,118.95652,748.3,30.199,38.76,38.831,28.184,62.193,38.52,581.937,480.739,108,145,214,251,315,358,417,442,560,611,726,759,550,634,3441104.374,3422900.686,3452571.018,2889367.012,367.7222319
455,5,455_5,817,118.95652,744.6,31.714,36.72,28.737,27.144,60.3225,33.826,597.1755,492.8815,120,154,210,245,308,361,414,438,539,579,683,719,532,612,3382191.183,3362816.848,3392202.088,2853062.875,363.8062375
456,1,456_1,245,121.73913,116.7,3.5,3.6,5.454,8.383,9.8475,4.386,92.743,77.341,8,33,77,85,116,133,148,156,183,193,220,235,179,202,3096691.144,3076118.458,3112767.251,2677204.764,347.880465
456,2,456_2,316,121.73913,220.3,5.3,12.341,5.454,16.16,16.218,7.14,175.763,140.763,22,38,91,105,135,152,175,186,233,248,282,297,228,258,3117166.765,3099992.882,3136525.965,2668505.905,349.253536
456,3,456_3,610,121.73913,434,11.573,26.837,15.606,21.321,38.532,9.66,350.455,265.66,86,110,179,209,248,273,316,339,435,460,510,538,422,482,3207025.541,3183943.918,3225056.679,2749373.77,355.2793598
456,4,456_4,892,121.73913,738.8,22.166,37.434,18.952,42.224,69.483,19.902,605.931,479.729,92,122,228,270,340,369,436,478,619,659,755,795,599,687,3327849.006,3300825.3,3347345.558,2867552.976,363.3816392
456,5,456_5,998,121.73913,943.7,23.129,40.534,21.363,36.12,78.645,45.468,793.1645,619.9845,116,146,272,316,395,437,513,547,709,758,850,890,688,786,3248773.672,3223213.609,3264084.661,2624775.868,358.0789403
457,1,457_1,193,128,111.9,6,3.8,5.1,4.401,8.0295,5.353,87.0715,76.5675,5,9,31,41,57,62,85,101,136,143,162,169,135,153,3003196.088,2989761.15,3012916.475,2586059.77,347.6039684
457,2,457_2,281,128,238,6,5.7,10.471,9.292,17.136,9.384,196.659,178.707,13,17,54,65,97,108,159,169,205,216,249,259,202,229,2907349.214,2888877.302,2919590.741,2552892.254,341.0638287
457,3,457_3,504,128,415.6,16,11.615,19.826,17.675,49.749,17.368,321.0585,286.4045,24,47,110,132,184,203,296,311,365,386,445,464,359,406,3324023.923,3287398.382,3342823.154,2935501.725,369.49575
457,4,457_4,750,128,595.9,28.2,22.018,31.416,30.68,47.7225,31.906,461.446,408.8,53,81,147,173,249,278,410,439,513,549,649,684,507,581,3456779.398,3440937.002,3468033.316,2973731.278,378.5543589
457,5,457_5,890,128,704.1,37.2,17.778,35.812,30.591,51.993,34.67,562.755,497.051,51,86,172,202,292,336,486,521,618,660,782,817,612,700,3390640.081,3374819.954,3406470.343,2917570.617,374.0413232
457,6,457_6,1016,128,803.1,32.6,16.497,31.724,39.585,52.002,43.079,678.3635,584.9265,43,91,194,239,329,372,539,576,703,740,883,926,691,791,3281517.602,3267006.148,3295885.451,2743369.917,366.5953187
458,1,458_1,195,121.71429,134.7,3,4.3,7,6.363,9.5445,7.07,106.915,85.301,35,37,43,58,83,88,105,113,132,140,163,168,130,147,2953627.922,2938036.827,2968209.738,2404717.216,338.2868136
458,2,458_2,317,121.71429,263.8,6,9.3,13.3,14.746,15.927,12.546,207.4485,160.1635,17,22,39,50,84,98,124,139,190,204,250,264,185,215,2999472.958,2988867.879,3013751.087,2433298.893,341.3611277
458,3,458_3,711,121.71429,548.7,21.6,20.806,20.298,20.394,34.632,32.611,443.4645,361.0185,58,84,142,167,225,251,315,336,447,484,587,619,438,507,3114644.334,3103350.042,3119060.709,2510395.424,349.0843847
458,4,458_4,831,121.71429,871.4,27.049,32.486,42.539,37.44,64.26,47.99,703.4705,587.0105,89,123,183,222,310,351,404,438,563,598,690,719,550,632,3304764.017,3288043.654,3315912.423,2735781.937,361.833587
458,5,458_5,954,121.71429,1033.6,37.37,37.332,48.77,38.03,84.8535,59.4,840.514,720.723,105,141,208,257,358,406,479,517,665,705,821,851,648,743,3416628.455,3395431.251,3425745.874,2852505.618,369.3350846
460,1,460_1,154,108,82.6,3,3,3,3.7,9.9,6.767,58.788,44.951,17,19,25,27,40,42,47,56,71,82,115,126,69,83,3278494.777,3243740.855,3291595.889,2550084.575,347.4378973
460,2,460_2,265,108,170.7,7,7,10,7.3,11.0595,11.831,124.7325,84.2285,10,15,26,32,51,59,81,90,129,147,190,214,124,149,3177671.553,3167546.544,3183993.687,2390724.746,340.9140417
460,3,460_3,508,108,372.9,17,15.6,16.362,17.952,24.72,24.464,286.214,212.562,36,50,78,98,133,168,228,250,308,332,393,415,299,348,3274204.213,3264293.054,3279361.564,2555541.974,347.1602726
460,4,460_4,763,108,647.4,26.9,27.068,40.29,29.561,50.076,41.616,485.623,368.558,40,74,139,172,234,277,337,371,450,491,595,635,438,512,3483148.502,3467369.017,3492545.158,2777152.465,360.6801972
460,5,460_5,940,108,888.7,42.9,41.936,47.588,53.352,52.293,42.586,683.798,528.662,42,92,170,214,290,338,406,450,559,602,736,773,542,634,3468891.844,3463996.414,3473751.946,2864701.023,359.7577075
461,1,461_1,279,160.55172,146.3,4,5.4,8.3,3.939,11.0925,10.812,115.125,107.679,5,8,22,39,64,73,110,121,195,204,243,258,193,218,3062680.695,3043511.621,3075304.108,2560705.411,378.9471099
461,2,461_2,452,160.55172,321.9,12,11.5,15.958,8.797,20.085,20.695,260.039,232.667,15,26,54,69,102,122,178,201,310,322,386,412,306,350,3073221.074,3060587.789,3083024.518,2556054.533,379.7221378
461,3,461_3,885,160.55172,534.7,17.9,20.907,14.382,17.304,30.87,38.306,435.551,369.543,42,67,117,139,212,261,363,395,549,599,770,800,541,628,3061208.932,3049312.29,3068624.122,2424001.709,378.838892
461,4,461_4,1266,160.55172,944.6,38.6,54.43,27.151,18.226,86.655,34.65,828.194,724.134,54,91,187,228,376,419,561,616,923,960,1117,1154,911,1036,3334791.417,3306347.652,3355194.904,2920151.919,398.9552512
461,5,461_5,1339,160.55172,1236.6,34.7,48.691,49.646,43.575,84.8565,44.66,1060.2385,957.1685,55,95,172,206,351,398,531,575,916,971,1166,1208,899,1032,3199201.765,3183220.463,3209252.083,2824962.288,388.9854239
462,1,462_1,318,124.13793,133.1,5,5.225,6.06,6.06,14.229,8.058,104.191,78.85,68,71,92,107,118,123,167,180,215,225,243,262,213,243,3288414.229,3260792.942,3300594.588,2643868.622,363.9015508
462,2,462_2,418,124.13793,248.4,8,8.686,11.615,18.539,27.693,8.24,195.379,159.279,91,98,123,136,160,175,194,220,267,282,313,347,263,303,3375870.407,3343849.084,3395912.561,2946533.286,369.817704
462,3,462_3,718,124.13793,520.4,31.108,23.358,29.355,22.048,37.9575,23.626,405.063,323.925,142,175,243,279,322,348,408,437,505,529,580,601,498,567,3370512.534,3359344.909,3379838.027,2839294.733,369.4552596
462,4,462_4,1018,124.13793,707.2,44.994,37.173,38.227,25.62,62.964,37.987,541.323,436.8,173,213,300,327,373,414,507,554,636,680,759,802,626,725,3642966.561,3623859.819,3658090.988,3053255.083,387.8859732
462,5,462_5,1105,124.13793,897.3,57.08,51.706,48.048,35.49,67.8975,51.408,682.687,563.612,197,245,338,375,438,478,546,598,688,738,829,883,677,786,3670260.524,3658322.206,3682484.207,3075750.24,389.7323296
463,1,463_1,178,118.06452,95.2,4.1,3,4.8,6.3,3.03,9.09,74.458,44.562,5,18,41,43,56,76,90,98,104,106,121,126,120,136,3159581.235,3146723.529,3168804.412,2131906.235,349.0092233
463,2,463_2,266,118.06452,220.4,7,11,13,11.685,11.11,16.665,165.3115,104.676,25,30,46,53,73,83,97,111,126,133,172,182,170,195,3221603.532,3215099.494,3231215.675,2337177.06,353.1318818
463,3,463_3,507,118.06452,311.3,8,20.2,9.898,17.646,24.48,12.051,231.236,153.235,39,64,109,123,162,194,222,246,279,297,356,388,350,398,3143880.171,3125777.51,3162290.203,2501042.309,347.9655643
463,4,463_4,645,118.06452,493.4,18.3,27.775,17.748,26.236,27.089,34.944,379.4245,233.582,51,71,123,149,223,252,288,313,350,373,460,485,451,513,3346159.978,3339592.944,3354863.713,2410120.022,361.4112221
463,5,463_5,817,118.06452,592.4,29.3,28.28,15.098,32.342,18.512,47.1735,469.55,305.487,56,85,143,183,255,302,348,386,446,488,579,624,571,649,3303604.546,3294388.892,3315320.147,2330944.108,358.5825374
465,1,465_1,441,139.93632,176.4,7.1,5.101,5.151,5.454,19.278,15.862,142.364,113.062,36,61,96,101,122,127,160,177,250,267,319,336,246,289,3317523.241,3283877.916,3331060.866,2533980.774,381.7781111
465,2,465_2,555,139.93632,356,18,14.14,16.059,10.16,27.0375,20.384,281.339,231.743,63,79,110,123,154,186,197,206,306,327,414,438,302,356,3196344.117,3179642.587,3208993.408,2628500.955,373.2242906
465,3,465_3,994,139.93632,683,27.775,25.398,26.328,26.418,50.88,49.466,548.37,445.758,110,141,206,244,297,327,389,418,620,663,767,803,610,708,3378888.381,3362423.397,3385429.714,2673663.895,386.1097681
465,4,465_4,1266,139.93632,1167.4,35.374,47.071,45.956,38.568,92.502,79.42,979.679,769.689,148,226,333,387,473,525,589,627,846,890,1017,1066,835,961,3470227.951,3449155.211,3481079.816,2719166.336,392.5572671
465,5,465_5,1456,139.93632,1489.9,34.943,60.105,69.486,69.26,106.8285,90.42,1236.907,945.297,194,275,391,450,553,607,679,729,970,1022,1176,1232,958,1101,3477600.362,3461021.684,3492620.929,2739769.959,393.0776726
465,6,465_6,1972,139.93632,1908.3,95.652,57.888,94.468,59.078,124.74,91.85,1617.747,1238.467,269,356,546,621,745,847,939,989,1315,1397,1610,1698,1295,1491,3454735.808,3440993.495,3466834.763,2784449.355,391.4637041
466,1,466_1,192,115.68345,97.4,3,3,3.7,7.2,6.06,3.737,77.517,68.528,27,29,35,37,42,51,83,94,120,125,149,158,81,99,2941910.893,2924659.282,2953547.563,2579362.962,331.5800118
466,2,466_2,304,115.68345,186.7,10,3.6,4.216,15.6045,9.894,11.322,148.094,133.393,38,46,66,83,93,107,154,166,201,216,242,271,150,179,3130738.405,3108262.571,3150095.146,2647596.325,344.0204125
466,3,466_3,504,115.68345,370.2,18.4,15.049,12.951,25.245,17.51,13.832,298.261,269.241,66,85,121,143,175,205,280,300,358,395,425,445,274,321,3122061.709,3110098.352,3130992.731,2770094.285,343.4487714
466,4,466_4,774,115.68345,631.4,32.724,21.93,31.644,39,26.88,33.812,503.842,456.645,119,150,212,255,297,335,434,467,560,599,666,716,422,499,3338953.455,3330067.537,3348122.561,2876681.406,357.73811
466,5,466_5,904,115.68345,745.8,41.41,20.472,39.327,51.975,32.994,45.692,585.1145,525.8185,132,170,263,318,374,412,515,556,670,719,782,826,503,591,3463436.629,3450258.787,3478307.7,2937678.015,365.9393544
467,1,467_1,174,119.13669,102.3,7.7,3,3,3,9.9345,5.05,77.366,60.701,16,26,32,34,76,78,83,85,94,105,125,129,93,109,3084937.887,3056252.546,3101131.61,2550126.597,344.047636
467,2,467_2,308,119.13669,209.1,13,9,10.03,9.494,15.759,7.14,160.202,120.285,36,42,66,74,95,103,119,130,213,225,248,254,210,238,3179263.105,3166280.145,3187500.435,2673613.384,350.3174887
467,3,467_3,581,119.13669,431.9,23.3,16.362,18.054,16.524,24.6855,32.24,330.211,273.481,58,77,125,151,208,240,277,298,385,417,482,500,379,436,3208397.357,3200438.87,3214259.766,2546261.574,352.2540596
467,4,467_4,950,119.13669,786.6,41.208,33.048,37.904,38.48,62.487,48.816,593.457,499.173,101,136,206,250,344,387,447,494,646,696,802,836,638,732,3506568.288,3491475.114,3515010.3,2914544.361,372.0736568
467,5,467_5,1064,119.13669,928.9,43.026,37.332,45.366,38.745,73.3485,55.46,724.9345,611.3655,115,150,231,281,391,440,510,564,732,783,890,923,721,827,3502115.413,3485287.333,3510592.149,2910215.079,371.7776716
468,1,468_1,308,132.63158,151.7,4,4,9.393,8.383,4.56,12.699,122.024,103.337,48,51,92,95,136,146,158,168,180,206,272,282,261,290,3038130.547,3023407.649,3047928.639,2361440.137,353.0048671
468,2,468_2,585,132.63158,288.9,9.315,8.08,14.382,13.483,5.15,20.6325,241.8185,208.9535,86,106,173,180,258,278,300,320,342,373,505,525,484,540,2951137.229,2940619.682,2962142.858,2342815.98,347.0176799
468,3,468_3,797,132.63158,601.4,31.714,24.888,23.915,24.024,10.488,37.0755,498.0385,440.954,107,140,233,260,379,408,438,467,498,543,708,737,679,757,3060337.803,3051189.963,3072492.51,2525579.234,354.5332488
468,4,468_4,1162,132.63158,1032.6,37.666,24.102,46.135,46.534,28.462,78.375,899.744,773.904,168,213,348,379,560,602,651,693,742,792,1033,1074,985,1101,3229842.842,3222328.779,3238622.907,2541468.323,366.1991838
468,5,468_5,1470,132.63158,1305,41.192,39.24,60.42,61.046,30.486,97.35,1135.497,1000.472,181,233,393,436,632,687,750,805,868,956,1309,1366,1251,1398,3281148.779,3272295.452,3289790.263,2620779.55,369.7302395
469,1,469_1,196,122.44898,108.2,4,8,2,4,11.0595,7.07,79.0545,67.7425,3,6,11,17,33,34,39,42,107,116,167,173,105,121,3183906.638,3153754.438,3206127.633,2647918.96,356.8319196
469,2,469_2,393,122.44898,283.2,10,13.2,5.437,9.393,19.89,21.63,231.633,212.578,32,41,57,71,93,119,136,147,244,256,338,350,240,278,3114787.663,3096963.303,3128541.629,2554419.946,352.1562243
469,3,469_3,503,122.44898,444,16.1,19.151,17.17,16.717,32.589,25.168,347.049,279.409,20,45,89,106,142,154,187,207,265,288,433,458,259,306,3128589.079,3112897.346,3135509.365,2540324.729,353.0898495
469,4,469_4,705,122.44898,613.7,24.7,29.29,30.306,23.214,43.836,35.616,479.3735,390.2535,21,51,101,136,196,228,278,306,408,434,602,640,396,464,3344234.225,3330865.249,3352704.609,2740027.94,367.6776093
469,5,469_5,920,122.44898,833.7,22.7,38.584,49.352,27.81,62.8425,55.391,663.751,531.619,50,96,168,213,285,323,374,400,530,575,791,832,516,606,3449139.919,3430604.589,3464652.139,2758001.224,374.774171
